OBJECTID,GRID_ID,pr,Shape__Area,Shape__Length
1361,AE-44,2573.652587891,0.0209052719736178,0.603942863261849
1362,AF-44,3303.980712891,0.0209115202547991,0.604012601198176
1363,AH-44,2166.306640625,0.020923484255519,0.604148087610341
1364,AI-44,2512.509765625,0.0209290548695833,0.604211539107258
1365,AJ-44,2813.137695312,0.0209341346225642,0.604268686042747
1366,AK-44,2962.051757812,0.0209386162295857,0.604317495580509
1367,AL-44,3109.879150391,0.0209431546345229,0.60436844124613
1368,AM-44,2747.875976562,0.0209474715858704,0.604416765347371
1369,AN-44,2052.581054688,0.020951389297565,0.60446030489494
1370,AO-44,1862.050415039,0.020954984032727,0.604500894860564
1371,AP-44,1583.579833984,0.0209583498615586,0.604539267856163
1372,AQ-44,1210.822998047,0.0209613020081463,0.604571898404583
1373,AR-44,934.675720215,0.0209638979878974,0.604600577421897
1374,AS-44,823.426574707,0.0209661736656983,0.604625681528244
1375,AT-44,762.793395996,0.0209681864992177,0.60464830869211
1376,AU-44,734.42956543,0.0209699383308504,0.604668675655913
1377,AE-43,2359.354248047,0.0209639551692646,0.605042616474179
1378,AF-43,2821.987060547,0.0209702629053936,0.605113283276405
1379,AG-43,2586.869384766,0.0209763255830921,0.605180853545321
1380,AI-43,2374.780029297,0.0209878930497212,0.605312133326594
1381,AJ-43,3115.928466797,0.0209929254127985,0.605367998394403
1382,AK-43,3007.110107422,0.020997520792065,0.605417834648433
1383,AL-43,3236.616455078,0.0210021043123163,0.605469178001116
1384,AM-43,2646.183349609,0.0210064340158738,0.605517499020213
1385,AN-43,2095.190185547,0.0210103294133432,0.6055603647696
1386,AO-43,1761.922729492,0.0210139565005534,0.605600786715303
1387,AP-43,1798.133789062,0.02101736035263,0.605639127348478
1388,AQ-43,1400.724243164,0.0210203601328516,0.605672385738227
1389,AR-43,1021.053344727,0.021022946165715,0.605700735823115
1390,AS-43,843.547363281,0.0210252096050567,0.605725641795399
1391,AT-43,930.895019531,0.0210272506019606,0.605748029344895
1392,AU-43,902.492675781,0.0210292062314039,0.605770920162034
1393,AV-43,808.047973633,0.0210304589740957,0.605783796732575
1394,AD-42,2020.004516602,0.021016309012623,0.606074827153436
1395,AE-42,2134.655761719,0.0210230827636053,0.606151036813054
1396,AF-42,2394.487548828,0.0210295481572018,0.606223092736256
1397,AG-42,2565.206298828,0.0210356659399054,0.60629073545306
1398,AI-42,2632.556396484,0.0210470568773076,0.60641863816766
1399,AJ-42,3381.748291016,0.0210522042438015,0.606475510665641
1400,AK-42,3356.817626953,0.0210568514789315,0.606525736348124
1401,AL-42,2593.521972656,0.0210614774958628,0.606577848026646
1402,AM-42,2123.170166016,0.0210657780283583,0.606625701868329
1403,AN-42,1869.877685547,0.0210697772500623,0.606669627628774
1404,AO-42,1777.501342773,0.0210734362037073,0.606709419630184
1405,AP-42,1324.155029297,0.021076809531607,0.606746833666184
1406,AQ-42,1167.914672852,0.0210798793678748,0.6067812978922
1407,AR-42,1074.972900391,0.021082525131078,0.606810027055386
1408,AS-42,1032.350830078,0.0210848543043625,0.606835053709807
1409,AT-42,864.729797363,0.0210869346174007,0.606858696070178
1410,AU-42,851.153991699,0.0210886043511778,0.606877145571412
1411,AV-42,799.60357666,0.021090092819378,0.60689347492153
1412,AW-42,760.770751953,0.0210912486953845,0.606906983244403
1413,AE-41,1986.369506836,0.0210825812512496,0.607266784492273
1414,AF-41,2323.787353516,0.0210889334607032,0.607336542024896
1415,AG-41,2641.353515625,0.021095166442251,0.607405638555868
1416,AH-41,2916.551269531,0.0211011794617377,0.607472393840298
1417,AI-41,2780.710693359,0.0211067727845489,0.607534236052388
1418,AJ-41,2980.364746094,0.0211120580729585,0.60759261098659
1419,AK-41,3272.369384766,0.021116938953412,0.607645239269286
1420,AL-41,2661.881835938,0.0211217046371246,0.607698330693113
1421,AM-41,1987.848510742,0.0211259599188196,0.607745415289444
1422,AN-41,1658.598388672,0.0211298536442399,0.607788366916798
1423,AO-41,1433.19519043,0.0211333806174849,0.607826453290631
1424,AP-41,1140.6953125,0.0211367445620283,0.607863483809914
1425,AQ-41,1241.953735352,0.0211399008088193,0.607898825812861
1426,AR-41,1230.312744141,0.021142547418691,0.607927257073971
1427,AS-41,1250.538452148,0.0211448657798314,0.607952343529546
1428,AT-41,1235.716430664,0.0211469496337031,0.607975817420107
1429,AU-41,1080.085327148,0.0211486004187975,0.607993518056961
1430,AV-41,887.544921875,0.0211499912081052,0.608008323531955
1431,AW-41,800.693908691,0.021151276567366,0.60802343770864
1432,AG-40,2591.189453125,0.0211553430899016,0.608530759627682
1433,AH-40,3007.227783203,0.0211612620010442,0.608596400959423
1434,AI-40,2703.389892578,0.0211669477211842,0.608658942698526
1435,AJ-40,2441.553222656,0.0211723625323827,0.608718511966165
1436,AK-40,2799.500488281,0.0211772469925791,0.608771016080516
1437,AL-40,2427.259765625,0.0211819577706081,0.608822765514296
1438,AM-40,2371.544189453,0.0211863012826115,0.60887048083309
1439,AN-40,1999.529907227,0.0211902348304989,0.60891352962031
1440,AO-40,1752.144165039,0.0211937263417923,0.608950563895887
1441,AP-40,1587.209472656,0.0211972154836246,0.608989456355094
1442,AQ-40,1638.049316406,0.0212003169363442,0.609023918670396
1443,AR-40,1713.843139648,0.0212029426124047,0.609051986333529
1444,AS-40,1719.448242188,0.0212053679527884,0.609078594347215
1445,AT-40,1728.270507812,0.0212074003873539,0.609100486441793
1446,AU-40,1553.707885742,0.0212090930000244,0.609118767294264
1447,AV-40,1231.821166992,0.0212103355057423,0.609131534084255
1448,AW-40,1030.354125977,0.0212114258231964,0.609144467125612
1449,AX-40,890.933654785,0.0212120233071147,0.609150064486912
1450,AG-39,2362.465820312,0.0212156770248839,0.609661114793257
1451,AH-39,3214.717041016,0.0212215878788129,0.609725953974139
1452,AI-39,3186.077148438,0.0212274355397426,0.609790774989257
1453,AJ-39,2489.017578125,0.0212328329965885,0.609849871499956
1454,AK-39,2255.067138672,0.0212376913329138,0.609902047486956
1455,AL-39,2264.390869141,0.0212423289899277,0.609952008812339
1456,AM-39,2053.708496094,0.0212468683906479,0.610002042792976
1457,AN-39,1600.221313477,0.0212509370472702,0.610046096819568
1458,AO-39,1560.774291992,0.0212543569045778,0.610080903422748
1459,AP-39,1655.997192383,0.0212578774786891,0.610120547342879
1460,AQ-39,1670.139892578,0.0212610307447676,0.610155507517344
1461,AR-39,1405.106323242,0.0212637076336648,0.610183983341767
1462,AS-39,1450.38659668,0.0212661211924257,0.610210353543361
1463,AT-39,1412.211181641,0.0212681698384642,0.610232097268814
1464,AU-39,1440.642089844,0.0212699541134924,0.610251441118934
1465,AV-39,1384.219848633,0.0212712072617904,0.610264170398195
1466,AW-39,1198.078613281,0.0212723483353017,0.610276986688317
1467,AX-39,995.311584473,0.0212731423468,0.610285504495915
1468,AD-38,2949.002929688,0.0212566166665908,0.610584639304338
1469,AG-38,2324.578857422,0.0212763944062431,0.610799729323509
1470,AH-38,3118.228759766,0.0212824783653787,0.610865160973092
1471,AI-38,3363.299560547,0.021288429714275,0.61093084941433
1472,AJ-38,2885.609375,0.0212938727826781,0.610990390853732
1473,AK-38,2347.165771484,0.0212988421990019,0.611043689599061
1474,AL-38,2194.296142578,0.0213033927323636,0.611092102018223
1475,AM-38,2083.169189453,0.0213078489691299,0.611140713169333
1476,AN-38,1716.592895508,0.0213120580119011,0.611186905141005
1477,AO-38,1193.245849609,0.0213154727978235,0.611221212802132
1478,AP-38,1126.876953125,0.0213189183363056,0.611259140238614
1479,AQ-38,1828.591186523,0.0213220330635124,0.611293483950881
1480,AR-38,1634.863891602,0.0213248165353974,0.611323082957177
1481,AS-38,1313.71862793,0.0213273280404707,0.61135016000147
1482,AT-38,996.552062988,0.021329439753373,0.611372914946266
1483,AU-38,941.400756836,0.0213311270976533,0.611390593990951
1484,AV-38,916.844482422,0.0213324612221584,0.6114042962782
1485,AW-38,940.126708984,0.0213336467685821,0.611417507186139
1486,AX-38,906.474121094,0.0213344067939119,0.611425268815208
1487,AY-38,870.608642578,0.0213347386521008,0.611427887685506
1488,AH-37,2898.706542969,0.021343797858151,0.612012946291312
1489,AI-37,3523.552001953,0.0213496768904804,0.61207676231836
1490,AJ-37,3181.15625,0.021355188969693,0.612137067925862
1491,AK-37,2253.999755859,0.0213603417805928,0.612192069589432
1492,AL-37,1725.907226562,0.0213650833655379,0.612242441638076
1493,AM-37,1658.689941406,0.021369404176582,0.612288568894277
1494,AN-37,1838.75012207,0.0213735639261472,0.612334064342646
1495,AO-37,1661.503662109,0.0213772425335463,0.612372773699809
1496,AP-37,1165.033813477,0.0213805466066219,0.612406996129883
1497,AQ-37,1094.998168945,0.0213838305603247,0.612443613058804
1498,AR-37,1334.163452148,0.0213864754072119,0.612471198323412
1499,AS-37,1166.572387695,0.0213890279096063,0.612498710782673
1500,AT-37,1154.79675293,0.0213912389904891,0.612522695019188
1501,AU-37,973.484558105,0.0213928467949245,0.612538985415993
1502,AV-37,949.259521484,0.0213942113839209,0.612552976111788
1503,AW-37,943.704406738,0.0213953916362613,0.612566156759526
1504,AX-37,856.357055664,0.021396304071402,0.612576138973016
1505,AY-37,856.366760254,0.0213966387017024,0.612578303689229
1506,Y-36,1479.212768555,0.0213390700741343,0.612452201531948
1507,AE-36,3173.598876953,0.0213863683527507,0.612962959881809
1508,AF-36,2423.330566406,0.0213933543951157,0.613039784282641
1509,AG-36,2243.052001953,0.021399866424332,0.61310906675544
1510,AH-36,2432.353027344,0.0214058869189557,0.613172922248861
1511,AI-36,3050.073974609,0.0214114033862529,0.613231491534849
1512,AJ-36,2842.921386719,0.0214169373579409,0.613291546394772
1513,AK-36,2123.5234375,0.0214221022331458,0.613346845373535
1514,AL-36,1703.661499023,0.0214269296922964,0.613398091013717
1515,AM-36,1355.094604492,0.0214314108516618,0.613445718293176
1516,AN-36,1234.53125,0.0214355108870734,0.613489388554556
1517,AO-36,1312.249633789,0.0214392810410544,0.613529387817319
1518,AP-36,1145.955200195,0.0214426801060768,0.613564677608349
1519,AQ-36,902.531066895,0.0214460821538864,0.613602580448915
1520,AR-36,912.710205078,0.0214486899221953,0.613629078216701
1521,AS-36,977.334533691,0.021451045328206,0.61365381979775
1522,AT-36,1212.534057617,0.0214531901156221,0.613677193914613
1523,AU-36,1134.528198242,0.0214549573497891,0.613695376294229
1524,AV-36,976.727416992,0.0214564119869323,0.613710400783556
1525,AW-36,929.660949707,0.021457475598865,0.613720952771632
1526,AX-36,860.768737793,0.0214584493180467,0.613733240417624
1527,AY-36,839.13293457,0.0214587973732066,0.613735810944366
1528,Y-35,1558.544189453,0.0214008858255568,0.61361737436582
1529,AD-35,2509.249023438,0.0214415039868072,0.6140543380021
1530,AE-35,2912.751708984,0.0214486256863324,0.614129476064049
1531,AH-35,2187.6953125,0.021468189810264,0.61433888376371
1532,AI-35,2508.990722656,0.0214738494328515,0.614398367475608
1533,AJ-35,2480.182128906,0.0214793335669867,0.614457005548752
1534,AK-35,2150.272216797,0.0214845721972381,0.614512729407305
1535,AL-35,1533.263427734,0.0214894699455783,0.61456464702329
1536,AM-35,1264.977783203,0.0214938966029194,0.614611173229986
1537,AN-35,1063.179931641,0.0214980563841891,0.614655333469895
1538,AO-35,1071.841552734,0.021501745131701,0.614693394843966
1539,AP-35,1204.965942383,0.0215052283232069,0.61473044126983
1540,AQ-35,1035.911010742,0.0215086046740964,0.614767742118283
1541,AR-35,974.246459961,0.0215112639503729,0.614794687161384
1542,AS-35,1011.987060547,0.0215135817546894,0.614818218178916
1543,AT-35,1139.155395508,0.021515687444932,0.614840573522247
1544,AU-35,1077.786010742,0.0215174658623738,0.614859597505736
1545,AV-35,978.355712891,0.0215189385020267,0.614874849514914
1546,AW-35,920.882751465,0.021519972337245,0.614884295905993
1547,AX-35,888.280090332,0.0215209702967201,0.614895805705821
1548,AY-35,851.832946777,0.021521721303003,0.61490532503794
1549,AZ-35,838.176757812,0.021521643235495,0.614902901966494
1550,Y-34,1346.13269043,0.0214630527700592,0.614790053446814
1551,AC-34,2112.116699219,0.021496759683032,0.615152090853165
1552,AD-34,2095.887207031,0.0215040177237142,0.6152269934046
1553,AE-34,2151.417480469,0.0215110220432564,0.615301020718772
1554,AG-34,2261.926025391,0.0215244519177133,0.615444297780254
1555,AH-34,2629.940673828,0.0215305302499758,0.615508190896932
1556,AI-34,2653.54296875,0.0215364043161514,0.615569786868831
1557,AJ-34,2598.591796875,0.0215420976436747,0.615630408644504
1558,AK-34,2189.953125,0.0215474350108309,0.615687052298474
1559,AL-34,1780.797119141,0.0215522190486297,0.615736720689328
1560,AM-34,1188.862915039,0.0215565971669776,0.615782282727017
1561,AN-34,878.557128906,0.0215608373081011,0.615827247290338
1562,AO-34,839.933044434,0.021564647975211,0.615866611291824
1563,AP-34,961.501647949,0.0215681851234564,0.615903914410356
1564,AQ-34,896.360412598,0.0215715369796072,0.615940559544198
1565,AR-34,1043.515014648,0.0215742522279783,0.6159679726351
1566,AS-34,1018.623901367,0.0215766588493267,0.615992529506283
1567,AT-34,968.677368164,0.021578702519534,0.616013141788223
1568,AU-34,969.752624512,0.0215805381291574,0.616032432124393
1569,AV-34,877.72869873,0.0215820330214314,0.616048006226568
1570,AW-34,898.405944824,0.0215831690323824,0.616059482085758
1571,AX-34,897.53326416,0.0215840081821312,0.616068104179845
1572,AY-34,908.510437012,0.0215847169725407,0.616077504534188
1573,AZ-34,868.300170898,0.0215847392462791,0.616076830671811
1574,Z-33,1341.032226562,0.0215346675154251,0.616067140538512
1575,AE-33,2124.419433594,0.0215738674917532,0.616480380745803
1576,AH-33,2264.87890625,0.0215938291876512,0.616692089621922
1577,AI-33,2693.165039062,0.021599596287615,0.616751417373007
1578,AJ-33,2253.385253906,0.0216054526593439,0.616814188305712
1579,AK-33,1951.538452148,0.0216108424120591,0.616870807440014
1580,AL-33,1478.502075195,0.0216154815282721,0.616917649017537
1581,AM-33,1193.30456543,0.0216199058040445,0.616962931498195
1582,AN-33,935.649230957,0.0216242366472272,0.617009304851085
1583,AO-33,828.653625488,0.0216280098658643,0.617047943504396
1584,AP-33,696.008666992,0.0216317387174314,0.617087604812278
1585,AQ-33,709.648376465,0.0216349813006218,0.617121860904056
1586,AR-33,749.028381348,0.0216377967670951,0.617151603259281
1587,AS-33,836.043029785,0.0216401076238242,0.617174340477652
1588,AT-33,845.594177246,0.0216421058037781,0.617193601981736
1589,AU-33,908.370788574,0.0216439530175734,0.617212732374125
1590,AV-33,894.192810059,0.0216453875899418,0.617227619487143
1591,AW-33,824.417053223,0.0216464989445768,0.617239076991964
1592,AX-33,881.956970215,0.0216473398419907,0.617247722682725
1593,AY-33,883.970581055,0.0216479526206115,0.617254871322834
1594,AZ-33,838.008056641,0.0216481578218861,0.617257326691472
1595,Y-32,1483.982177734,0.021588910256753,0.617163434610335
1596,Z-32,1360.682373047,0.0215977276058652,0.61725649333052
1597,AE-32,1704.454711914,0.0217223092032839,0.618911043448509
1598,AH-32,2081.770996094,0.0216576167912308,0.617885045615525
1599,AI-32,2426.066650391,0.0216633839158931,0.617944154543566
1600,AJ-32,2486.540527344,0.0216690785637752,0.618004503822802
1601,AK-32,2165.502929688,0.0216742739887366,0.618058284394694
1602,AL-32,1675.494995117,0.0216789704395808,0.618105026003933
1603,AM-32,1680.079223633,0.0216835393314909,0.618151450019324
1604,AN-32,1207.496948242,0.0216880415095488,0.618199473349365
1605,AO-32,790.529663086,0.0216919027954674,0.618238597950473
1606,AS-32,702.490722656,0.021704177170335,0.61836601008052
1607,AG-31,1638.023803711,0.0217150688164338,0.61901486780091
1608,AH-31,1789.05078125,0.0217215723801303,0.619083670795239
1609,AI-31,2101.955810547,0.0217275242415269,0.619144603195042
1610,AJ-31,2227.729980469,0.0217331381848851,0.619202544615707
1611,AK-31,2044.30090332,0.0217383413703089,0.619255838087644
1612,AL-31,2161.938476562,0.0217430133981225,0.619301729867463
1613,AM-31,1736.226806641,0.0217477156761561,0.619350155418024
1614,AN-31,1374.880859375,0.0217521212922662,0.619395985799913
1615,AO-31,972.129089355,0.0217560107385282,0.619435625223962
1616,AP-31,710.015136719,0.0217595665018138,0.619471620229752
1617,AA-30,1780.998535156,0.0217339130687435,0.619750962005266
1618,AB-30,1878.586425781,0.0217425464072392,0.619841166832595
1619,AH-30,1511.407836914,0.0217860364150226,0.620290243794749
1620,AI-30,1763.655151367,0.0217920112815762,0.620351424128755
1621,AJ-30,1767.96484375,0.0217977465285628,0.620411098942843
1622,AK-30,1790.071044922,0.021802950963604,0.620463786190718
1623,AL-30,1752.137817383,0.021807620347289,0.620508523730825
1624,AM-30,1454.911376953,0.0218124133388926,0.620557902009535
1625,AN-30,1126.129882812,0.0218167520680908,0.620602268522485
1626,AO-30,1070.73034668,0.0218207154214838,0.620642661097043
1627,AB-29,2159.819824219,0.0218070863345758,0.621056868252697
1628,AC-29,1806.306518555,0.0218152863474188,0.621140721393821
1629,AJ-29,1773.311035156,0.0218628129752858,0.62162749176857
1630,AK-29,1944.745361328,0.0218681726319971,0.621681818181101
1631,AL-29,1838.938598633,0.0218728507254298,0.621726009099298
1632,AM-29,1472.554931641,0.0218776633994651,0.621775447821333
1633,AN-29,1249.123657227,0.0218819719648451,0.621818602929315
1634,AO-29,1156.208251953,0.0218860245275465,0.621859929685634
1635,AP-29,1132.784912109,0.0218897043006336,0.621897048230134
1636,AA-28,2215.481689453,0.0218635831480469,0.622192956061516
1637,AB-28,1994.4296875,0.0218719930480518,0.622278829650479
1638,AC-28,1618.651123047,0.0218801039395657,0.622362329137979
1639,AD-28,1447.196533203,0.0218878912413061,0.622441209163201
1640,AJ-28,1596.828369141,0.0219282445120257,0.622850487127304
1641,AK-28,2166.621337891,0.0219338396819921,0.622907345919167
1642,AL-28,2498.485839844,0.0219387145794769,0.62295478019497
1643,AM-28,1673.640380859,0.0219433757270338,0.623001825528579
1644,AN-28,1396.709106445,0.0219475980564283,0.62304339146207
1645,AO-28,1439.085083008,0.0219517007238466,0.623084829536851
1646,AP-28,1229.030029297,0.0219554607643033,0.623122468095344
1647,AQ-28,1191.170532227,0.0219586609015323,0.62315352498578
1648,AR-28,1087.653320312,0.0219616181666424,0.623183304964029
1649,AA-27,2095.199951172,0.0219288009334093,0.62342355419449
1650,AB-27,1959.718139648,0.0219371995638653,0.623508447282041
1651,AC-27,1573.772094727,0.0219455490290557,0.623593897874005
1652,AD-27,1424.615234375,0.0219534917854105,0.623674542587057
1653,AJ-27,1461.587158203,0.0219941495451792,0.624083632615598
1654,AK-27,2005.572265625,0.0219996048319047,0.624137984701148
1655,AL-27,2374.994384766,0.0220048338281913,0.624190184919612
1656,AM-27,1962.587524414,0.0220095680544716,0.624236964348729
1657,AN-27,1601.851928711,0.0220138179163456,0.624278500831345
1658,AO-27,1410.240966797,0.0220178421444643,0.624318492181729
1659,AP-27,1097.754272461,0.0220215042289027,0.62435459725245
1660,AQ-27,1303.954711914,0.022024807307929,0.624386932277478
1661,AR-27,1222.556762695,0.0220276686630427,0.624414522205244
1662,AS-27,959.936645508,0.0220559543709413,0.625085294492189
1663,AC-26,1431.346801758,0.0220118727908982,0.624839283894372
1664,AD-26,1454.317382812,0.0220198827308877,0.62491963999474
1665,AK-26,1825.58203125,0.0220661960471773,0.625382054380522
1666,AL-26,2366.823730469,0.0220713978019091,0.625433454106942
1667,AM-26,2142.125488281,0.022076229523293,0.625481242708367
1668,AN-26,1418.700195312,0.0220806618992526,0.625524610525565
1669,AO-26,1173.283325195,0.0220845194168504,0.625561291493132
1670,AP-26,1258.283081055,0.0220880703063244,0.625595941777809
1671,AQ-26,1231.915283203,0.0220914086035151,0.625628832110691
1672,AR-26,1131.112548828,0.0220944379279189,0.625658569830499
1673,AS-26,1053.616821289,0.0220970826886315,0.625684747597413
1674,AT-26,878.653503418,0.0220993866479802,0.625707630367293
1675,AD-25,1361.67199707,0.0220866933287311,0.626173767569859
1676,AE-25,1311.276733398,0.022094168215034,0.626247213713137
1677,AK-25,1596.427612305,0.0221331079015101,0.626632638673371
1678,AL-25,1819.037963867,0.0221383894570124,0.626685200329885
1679,AM-25,1717.77734375,0.0221433433912352,0.626734716684005
1680,AN-25,1387.092285156,0.0221478154080188,0.626778450504314
1681,AO-25,1217.781982422,0.0221515009139495,0.626811193708854
1682,AP-25,1211.708374023,0.0221552007873527,0.626847300858134
1683,AQ-25,1163.697265625,0.02215860601207,0.626880762705178
1684,AR-25,1084.598754883,0.0221616767528872,0.626911155085359
1685,AS-25,970.449523926,0.0221643693324722,0.626937352209597
1686,AT-25,860.276733398,0.0221667817236693,0.626961313272602
1687,AK-24,1569.239379883,0.0222002807208526,0.627886334643651
1688,AL-24,1474.132202148,0.0222059527253293,0.627947367582681
1689,AO-24,1031.532958984,0.0222191000928262,0.628072271233918
1690,AP-24,1090.920166016,0.0222228621692295,0.628108736277188
1691,AR-24,1002.897338867,0.0222293665014348,0.62817186114148
1692,AS-24,990.524414062,0.0222321059808479,0.628198507732154
1693,AT-24,938.248596191,0.022234676374282,0.628224457216707
1694,AS-21,1364.560302734,0.0222730684837558,0.628986547422012
1695,AT-21,1223.123291016,0.0224407394464095,0.632061497035209
1696,AT-20,1129.467285156,0.0225103449051289,0.633357048983536
1697,AU-19,1093.15612793,0.022582622375154,0.634685485473699
1698,BC-11,1189.131591797,0.0231667675829712,0.645532687977997
1699,BC-10,1340.342529297,0.0232420295088573,0.646933518537161
1700,BB-9,1136.637817383,0.0233189711718609,0.648354069047243
1701,BC-9,1246.377319336,0.0233178551778792,0.648344685034654
1702,BC-8,1284.189575195,0.0233942185022045,0.649765661582019
1703,BC-7,1226.386108398,0.0234710649375245,0.651196411885252
1704,BC-6,1291.795898438,0.0235484286795682,0.652637451783119
1705,BD-6,1315.821044922,0.0235470444093302,0.652627455065031
1706,BD-5,1142.378173828,0.0236250266603939,0.654079799243871
1707,BD-4,1068.223510742,0.0237036238611168,0.655543683380211
